0.09,0.10,0.08,0.09,0.09,0.08,0.08,0.08,0.10,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.08,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.08,0.10,0.09,0.08,0.09,0.09,0.10,0.10,0.08,0.09,0.09,0.11,0.09,0.09,0.08,0.10,0.09,0.10,0.09,0.10,0.08,0.08,0.09,0.08,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.07,0.09,0.10,0.10,0.09,0.10,0.09,0.10,0.09,0.09,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.10,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.10,0.10,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.10,0.09,0.11,0.10,0.09,0.08,0.09,0.11,0.10,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.09,0.09,0.10,0.09,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.08,0.08,0.09,0.08,0.10,0.10,0.09,0.10,0.09,0.10,0.09,0.09,0.08,0.09,0.09,0.10,0.08,0.10,0.08,0.11,0.08,0.09,0.08,0.09,0.08,0.10,0.09,0.08,0.09,0.10,0.10,0.11,0.09,0.09,0.09,0.10,0.08,0.10,0.10,0.10,0.09,0.10,0.09,0.10,0.10,0.08,0.10,0.09,0.10,0.09,0.08,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.08,0.10,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.08,0.09,0.09,0.08,0.09,0.10,0.09,0.09,0.08,0.09,0.09,0.10,0.08,0.09,0.10
0.10,0.09,0.10,0.09,0.08,0.09,0.10,0.08,0.10,0.09,0.10,0.11,0.09,0.09,0.09,0.10,0.09,0.10,0.08,0.08,0.09,0.10,0.10,0.09,0.09,0.07,0.10,0.10,0.08,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.10,0.11,0.09,0.08,0.09,0.10,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.10,0.10,0.09,0.09,0.09,0.08,0.08,0.11,0.09,0.09,0.10,0.09,0.08,0.09,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.10,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.11,0.09,0.09,0.08,0.10,0.09,0.08,0.09,0.08,0.08,0.10,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.10,0.10,0.09,0.08,0.08,0.10,0.09,0.11,0.09,0.10,0.08,0.10,0.10,0.09,0.09,0.09,0.09,0.10,0.11,0.09,0.08,0.09,0.09,0.10,0.08,0.08,0.10,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.09,0.11,0.09,0.09,0.08,0.10,0.10,0.10,0.09,0.08,0.08,0.10,0.09,0.09,0.08,0.09,0.09,0.08,0.11,0.09,0.10,0.08,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.10,0.08,0.10,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.08,0.10,0.10,0.10,0.09,0.08,0.09,0.09,0.10,0.10,0.10,0.10,0.08,0.10,0.09,0.10,0.09,0.11
0.08,0.10,0.08,0.09,0.10,0.09,0.10,0.08,0.10,0.11,0.10,0.10,0.09,0.09,0.10,0.10,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.08,0.09,0.09,0.09,0.08,0.10,0.09,0.09,0.09,0.08,0.09,0.10,0.10,0.10,0.10,0.08,0.09,0.10,0.09,0.09,0.10,0.09,0.10,0.10,0.08,0.09,0.08,0.08,0.09,0.09,0.08,0.10,0.10,0.09,0.09,0.08,0.07,0.10,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.09,0.10,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.09,0.10,0.11,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.10,0.10,0.09,0.10,0.09,0.09,0.08,0.09,0.09,0.10,0.11,0.09,0.10,0.12,0.09,0.09,0.10,0.10,0.08,0.10,0.10,0.10,0.10,0.09,0.09,0.10,0.10,0.08,0.10,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.08,0.08,0.10,0.10,0.09,0.08,0.09,0.09,0.11,0.08,0.09,0.10,0.09,0.09,0.10,0.10,0.10,0.09,0.09,0.09,0.08,0.08,0.09,0.10,0.09,0.09,0.10,0.09,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.07,0.10,0.09,0.08,0.07,0.10,0.09,0.09,0.08,0.11,0.09,0.09,0.10,0.08,0.09,0.10,0.10,0.10,0.08,0.09,0.09,0.09,0.11,0.11,0.08,0.09,0.08,0.10,0.10,0.10,0.10,0.09,0.10,0.11,0.09,0.09,0.09,0.09,0.11,0.09,0.09,0.09,0.08,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.11,0.09,0.10,0.11,0.09,0.09,0.08
0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.10,0.09,0.08,0.11,0.09,0.09,0.10,0.09,0.10,0.09,0.10,0.09,0.09,0.09,0.10,0.11,0.09,0.09,0.10,0.10,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.08,0.10,0.10,0.09,0.09,0.09,0.11,0.10,0.08,0.10,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.10,0.09,0.09,0.10,0.11,0.09,0.09,0.08,0.09,0.08,0.09,0.08,0.10,0.09,0.08,0.08,0.09,0.09,0.10,0.08,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.08,0.09,0.10,0.09,0.09,0.10,0.10,0.08,0.10,0.08,0.08,0.10,0.08,0.08,0.09,0.10,0.08,0.10,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.10,0.09,0.09,0.10,0.08,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.08,0.10,0.09,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.08,0.09,0.08,0.10,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.10,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.09,0.09,0.10,0.10,0.09,0.09,0.08,0.10
0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.08,0.10,0.10,0.09,0.08,0.09,0.09,0.10,0.08,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.10,0.10,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.11,0.08,0.08,0.09,0.09,0.10,0.10,0.10,0.08,0.09,0.09,0.08,0.10,0.08,0.10,0.09,0.09,0.08,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.09,0.10,0.08,0.09,0.09,0.10,0.10,0.09,0.09,0.10,0.10,0.08,0.09,0.09,0.09,0.09,0.10,0.11,0.10,0.10,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.10,0.09,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.10,0.09,0.09,0.11,0.11,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.07,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.10,0.09,0.09,0.09,0.08,0.11,0.09,0.09,0.08,0.10,0.09,0.09,0.08,0.08,0.09,0.08,0.09,0.09,0.09,0.10,0.08,0.08,0.08,0.09,0.10,0.09,0.09,0.10,0.10,0.09,0.10,0.08,0.10,0.10,0.09,0.10,0.10,0.09,0.10,0.10,0.09,0.09,0.10,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.08,0.10,0.10,0.10,0.08,0.09
0.10,0.10,0.09,0.09,0.09,0.09,0.11,0.09,0.09,0.09,0.11,0.09,0.10,0.09,0.11,0.08,0.10,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.10,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.09,0.10,0.08,0.09,0.10,0.11,0.08,0.09,0.09,0.10,0.09,0.08,0.08,0.10,0.09,0.10,0.09,0.10,0.08,0.09,0.09,0.09,0.11,0.09,0.10,0.10,0.10,0.09,0.08,0.10,0.09,0.10,0.09,0.10,0.10,0.09,0.08,0.09,0.09,0.08,0.08,0.09,0.10,0.10,0.08,0.10,0.10,0.10,0.08,0.09,0.09,0.08,0.10,0.09,0.09,0.08,0.10,0.09,0.09,0.10,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.10,0.09,0.09,0.11,0.09,0.10,0.09,0.08,0.09,0.10,0.09,0.11,0.08,0.08,0.09,0.10,0.09,0.09,0.08,0.08,0.09,0.10,0.10,0.10,0.10,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.08,0.08,0.09,0.08,0.08,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.10,0.11,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.09,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.08,0.09,0.08,0.10,0.10,0.10,0.11,0.10,0.09,0.08,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.11,0.09,0.09,0.09,0.09,0.10,0.08,0.08,0.10,0.08,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.11,0.06,0.09,0.08,0.10,0.09,0.10,0.09,0.09,0.10,0.09,0.08,0.09,0.08,0.08,0.08
0.08,0.10,0.09,0.09,0.09,0.07,0.10,0.09,0.09,0.09,0.09,0.09,0.11,0.09,0.10,0.09,0.08,0.10,0.09,0.10,0.09,0.09,0.10,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.09,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.11,0.08,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.08,0.11,0.10,0.09,0.08,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.08,0.10,0.10,0.10,0.10,0.10,0.09,0.10,0.09,0.09,0.07,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.09,0.08,0.09,0.10,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.10,0.09,0.10,0.09,0.08,0.09,0.08,0.10,0.09,0.10,0.09,0.08,0.09,0.09,0.09,0.08,0.10,0.08,0.08,0.10,0.09,0.11,0.09,0.10,0.10,0.10,0.08,0.09,0.09,0.10,0.09,0.08,0.09,0.09,0.10,0.09,0.11,0.09,0.10,0.10,0.10,0.08,0.08,0.09,0.08,0.09,0.09,0.10,0.12,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.09,0.10,0.07,0.09,0.08,0.10,0.09,0.08,0.09,0.08,0.09,0.08,0.09,0.11,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.10,0.10,0.09,0.11,0.09,0.10,0.07,0.09,0.10,0.10,0.09,0.09,0.09,0.08,0.10,0.09,0.10,0.09,0.10,0.08,0.10,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.10,0.10,0.09,0.09,0.08,0.10,0.09,0.09,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.08,0.09,0.08,0.09,0.09,0.09,0.10,0.09
0.08,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.10,0.08,0.11,0.08,0.10,0.10,0.09,0.10,0.09,0.11,0.09,0.08,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.10,0.09,0.11,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.10,0.10,0.09,0.10,0.10,0.08,0.08,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.10,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.08,0.10,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.07,0.09,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.08,0.10,0.09,0.10,0.09,0.08,0.10,0.09,0.08,0.10,0.08,0.09,0.09,0.08,0.10,0.10,0.09,0.10,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.11,0.09,0.09,0.09,0.09,0.10,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.10,0.08,0.10,0.09,0.09,0.10,0.08,0.09,0.10,0.10,0.08,0.08,0.09,0.09,0.08,0.09,0.10,0.09,0.09,0.09,0.08,0.10,0.09,0.10,0.09,0.09,0.09,0.11,0.09,0.09,0.09,0.09,0.08,0.10,0.07,0.09,0.10,0.10,0.09,0.08
0.07,0.11,0.10,0.09,0.09,0.10,0.10,0.09,0.09,0.08,0.09,0.09,0.10,0.11,0.08,0.08,0.09,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.09,0.08,0.09,0.08,0.10,0.09,0.09,0.08,0.08,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.09,0.10,0.08,0.10,0.09,0.09,0.10,0.10,0.08,0.09,0.08,0.10,0.10,0.08,0.09,0.09,0.10,0.08,0.09,0.08,0.09,0.08,0.08,0.09,0.10,0.09,0.10,0.08,0.10,0.11,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.09,0.08,0.08,0.08,0.10,0.09,0.09,0.10,0.08,0.10,0.10,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.10,0.09,0.08,0.09,0.08,0.07,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.08,0.07,0.10,0.10,0.09,0.10,0.09,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.08,0.08,0.08,0.09,0.10,0.10,0.09,0.08,0.10,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.10,0.10,0.09,0.08,0.10,0.08,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.08,0.10,0.10,0.10,0.09,0.10,0.09,0.09,0.10,0.08,0.10,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.08,0.09,0.10,0.09,0.09,0.09,0.08,0.10,0.09,0.09,0.10,0.08,0.09,0.08,0.08,0.08,0.08,0.10,0.10,0.10,0.10,0.10,0.10,0.11,0.10,0.09,0.10,0.10,0.09
0.08,0.09,0.08,0.09,0.08,0.11,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.09,0.10,0.09,0.08,0.09,0.08,0.09,0.09,0.09,0.09,0.11,0.09,0.09,0.08,0.10,0.08,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.10,0.10,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.10,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.08,0.10,0.08,0.08,0.09,0.10,0.10,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.11,0.08,0.09,0.08,0.09,0.09,0.08,0.10,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.08,0.09,0.08,0.09,0.08,0.10,0.09,0.09,0.10,0.11,0.09,0.08,0.08,0.10,0.10,0.09,0.08,0.09,0.10,0.10,0.09,0.11,0.08,0.09,0.09,0.09,0.08,0.10,0.09,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.10,0.09,0.09,0.10,0.09,0.08,0.08,0.08,0.09,0.09,0.10,0.10,0.09,0.08,0.08,0.10,0.11,0.08,0.09,0.10,0.10,0.09,0.10,0.09,0.08,0.08,0.09,0.09,0.08,0.10,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.08,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.08,0.09,0.07,0.10,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.11,0.09,0.10,0.09,0.09,0.10,0.09,0.08,0.08,0.09,0.09,0.09,0.10,0.09,0.10,0.08,0.10,0.09,0.08
0.08,0.09,0.08,0.09,0.08,0.09,0.10,0.10,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.08,0.10,0.10,0.09,0.09,0.10,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.08,0.10,0.10,0.09,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.08,0.08,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.10,0.09,0.10,0.10,0.08,0.10,0.09,0.09,0.08,0.09,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.11,0.10,0.09,0.10,0.09,0.10,0.10,0.08,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.10,0.09,0.08,0.10,0.09,0.10,0.08,0.09,0.08,0.10,0.10,0.10,0.10,0.08,0.09,0.10,0.09,0.10,0.09,0.10,0.09,0.09,0.08,0.10,0.07,0.10,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.11,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.10,0.10,0.10,0.09,0.08,0.10,0.08,0.09,0.09,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.10,0.08,0.11,0.10,0.09,0.10,0.08,0.08,0.10,0.09,0.09,0.10,0.08,0.09,0.09,0.10,0.10,0.09,0.09,0.09,0.08,0.09,0.11,0.08,0.10,0.09,0.09,0.07,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.09,0.10,0.08,0.08,0.09,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.10
0.09,0.09,0.10,0.09,0.11,0.09,0.10,0.10,0.09,0.09,0.10,0.09,0.10,0.09,0.09,0.10,0.09,0.10,0.09,0.08,0.09,0.10,0.10,0.10,0.09,0.10,0.11,0.10,0.10,0.09,0.10,0.10,0.09,0.08,0.09,0.08,0.08,0.10,0.09,0.09,0.09,0.11,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.10,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.09,0.08,0.09,0.09,0.10,0.11,0.08,0.09,0.09,0.09,0.10,0.10,0.08,0.09,0.09,0.09,0.08,0.10,0.08,0.09,0.08,0.08,0.09,0.07,0.08,0.09,0.09,0.09,0.11,0.10,0.10,0.09,0.10,0.09,0.10,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.09,0.08,0.09,0.11,0.09,0.10,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.10,0.10,0.09,0.08,0.08,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.08,0.10,0.08,0.08,0.09,0.09,0.07,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.10,0.09,0.10,0.10,0.10,0.09,0.09,0.08,0.09,0.10,0.11,0.09,0.09,0.09,0.10,0.09,0.09,0.08,0.09,0.09,0.08,0.09,0.09,0.10,0.08,0.09,0.08,0.09,0.10,0.09,0.09,0.10,0.08,0.09,0.09,0.10,0.08,0.09,0.10,0.08,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.09,0.10,0.09,0.11,0.10,0.09,0.07,0.09,0.09,0.09,0.10,0.08,0.09,0.10,0.10,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.08,0.09,0.10,0.09,0.09,0.10,0.10,0.08,0.10,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.08,0.08,0.09
0.11,0.09,0.09,0.10,0.09,0.09,0.08,0.10,0.09,0.08,0.09,0.08,0.09,0.09,0.10,0.08,0.09,0.09,0.10,0.08,0.09,0.10,0.09,0.09,0.10,0.10,0.08,0.10,0.10,0.10,0.08,0.09,0.09,0.10,0.10,0.09,0.08,0.09,0.09,0.09,0.10,0.09,0.08,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.11,0.09,0.09,0.08,0.08,0.09,0.10,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.09,0.10,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.10,0.10,0.10,0.10,0.09,0.10,0.10,0.09,0.10,0.09,0.10,0.10,0.09,0.11,0.08,0.08,0.10,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.10,0.08,0.10,0.09,0.08,0.10,0.08,0.09,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.08,0.09,0.09,0.10,0.10,0.09,0.10,0.10,0.10,0.10,0.09,0.08,0.09,0.08,0.09,0.08,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.10,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.08,0.10,0.08,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.11,0.09,0.08,0.09,0.09,0.09,0.10,0.09,0.08,0.10,0.10,0.10,0.10,0.09,0.08,0.09,0.10,0.10,0.08,0.11,0.10,0.09,0.10,0.09,0.09,0.09,0.08,0.09,0.11,0.09,0.09,0.10,0.09,0.08,0.08,0.09,0.09,0.10,0.10,0.08,0.09,0.08,0.09,0.09,0.10,0.08,0.10,0.09,0.09,0.09,0.10,0.09,0.08,0.10,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.09,0.10,0.10,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.10,0.09,0.08,0.08,0.09,0.10,0.09,0.09,0.09
